0,1,2,3,4
39735,"Agra,",Chhattisgarh,,
39736,"Gwalior,",Maharashtra,,
39737,"Aurangabad,",Haryana,30.09984,77.235831
39738,"Dewas,",Uttarakhand,,
39739,"Rewa,",Goa,,
39743,"Singrauli,",Telangana,,
39745,"Kakinada,",Telangana,,
39746,"Jodhpur,",Tripura,,
39747,"Ghaziabad,",Punjab,28.646133,77.360039
39748,"Bhiwani,",Bihar,,
39750,"Kolhapur,",Tripura,,
39751,"Kochi,",Punjab,9.929652,76.253663
39752,"Katni,",Maharashtra,,
39753,"Madanapalle,",Rajasthan,,
39755,"Jhansi,",Gujarat,23.023028,72.53633
39756,"Bellary,",Maharashtra,15.141784,76.923915
39757,"Pondicherry,",Punjab,11.937378,79.822233
39758,"Raichur,",Nagaland,,
39760,"Nandyal,",Goa,,
39761,"Cuttack,",Mizoram,,
39762,"Akola,",Tripura,,
39763,"Dhanbad,",Karnataka,,
39764,"Morbi,",Maharashtra,19.175932,72.956353
39765,"Raichur,",Odisha,,
39766,"Suryapet,",Karnataka,,
39767,"Bhopal,",Tripura,,
39768,"Guntur,",Mizoram,,
39769,"Ludhiana,",Telangana,,
39771,"Kolhapur,",Maharashtra,16.702841,74.240533
39772,"Tadepalligudem,",Manipur,,
39773,"Saharsa,",Haryana,,
39774,"Erode,",Sikkim,,
39775,"Lucknow,",Uttarakhand,,
39776,"Sambhal,",Jharkhand,,
39777,"Panvel,",Meghalaya,,
39778,"Kalyan-Dombivli,",Kerala,,
39779,"Bellary,",Maharashtra,15.141784,76.923915
39780,"Faridabad,",Karnataka,,
39781,"Bharatpur,",Kerala,,
39782,"Khandwa,",Assam,,
39784,"Delhi,",Kerala,10.947261,76.137605
39785,"Kishanganj,",Gujarat,,
39786,"Kumbakonam,",Haryana,,
39787,"Mehsana,",Rajasthan,,
39788,"Udaipur,",Mizoram,,
39789,"Bhatpara,",Assam,,
39790,"Bhilai,",Uttarakhand,,
39791,"Shimla,",Rajasthan,27.523115,74.461148
39792,"Raichur,",Maharashtra,18.957149,72.840524
39793,"Bhiwandi,",Maharashtra,19.362531,73.080489
39794,"Ratlam,",Uttarakhand,,
39795,"Asansol,",Punjab,,
39796,"Aurangabad,",Punjab,32.051188,74.813341
39798,"Kakinada,",Uttarakhand,,
39799,"Belgaum,",Kerala,,
39800,"Sikar,",Jharkhand,,
39801,"Rajahmundry,",Mizoram,,
39804,"Dehradun,",Odisha,,
39805,"Ratlam,",Gujarat,,
39806,"Dewas,",Chhattisgarh,,
39807,"Bongaigaon,",Haryana,,
39808,"Vadodara,",Kerala,,
39809,"Silchar,",Sikkim,,
39812,"Bhiwandi,",Kerala,,
39813,"Bharatpur,",Sikkim,,
39814,"Ambala,",Tripura,,
39815,"Bareilly,",Chhattisgarh,,
39816,"Pali,",Gujarat,23.747797,72.317488
39817,"Katihar,",Tripura,,
39818,"Bijapur,",Manipur,,
39819,"Visakhapatnam,",Tripura,,
39821,"Cuttack,",Jharkhand,,
39822,"Ongole,",Jharkhand,,
39824,"Nizamabad,",Meghalaya,,
39825,"Shahjahanpur,",Karnataka,,
39827,"Gwalior,",Maharashtra,,
39828,"Pimpri-Chinchwad,",Punjab,18.655642,73.773795
39829,"Bangalore,",Tripura,,
39830,"Ghaziabad,",Meghalaya,,
39831,"Tenali,",Maharashtra,,
39832,"Kota,",Goa,25.124036,75.854061
39834,"Anand,",Karnataka,12.96005,77.645172
39835,"Tumkur,",Sikkim,,
39836,"Solapur,",Odisha,,
39837,"Rajahmundry,",Chhattisgarh,,
39838,"Shimoga,",Punjab,13.932709,75.57106
39839,"Chandigarh,",Telangana,,
39840,"Motihari,",Odisha,,
39841,"Jamalpur,",Mizoram,,
39843,"Kharagpur,",Karnataka,,
39844,"Serampore,",Uttarakhand,,
39845,"Tadepalligudem,",Chhattisgarh,,
39846,"Loni,",Haryana,,
39847,"Bathinda,",Manipur,,
39848,"Sambalpur,",Manipur,,
39849,"Shivpuri,",Nagaland,,
39850,"Mangalore,",Rajasthan,,
39852,"Ghaziabad,",Rajasthan,,
39853,"Gwalior,",Gujarat,,
39854,"Nanded,",Kerala,,
39855,"Jodhpur,",Maharashtra,19.236335,72.969513
39856,"Tadepalligudem,",Karnataka,,
39859,"Shivpuri,",Rajasthan,29.264921,73.501203
39861,"Jabalpur,",Assam,,
39863,"Haridwar,",Punjab,29.863774,77.89421
39864,"Bhilwara,",Maharashtra,,
39865,"Miryalaguda,",Meghalaya,,
39866,"Ballia,",Assam,,
39867,"Berhampur,",Nagaland,,
39868,"Dharmavaram,",Karnataka,,
39869,"Uluberia,",Jharkhand,,
39870,"Nagpur,",Punjab,21.20131,79.142249
39872,"Purnia,",Haryana,,
39873,"Muzaffarpur,",Nagaland,,
39874,"Kishanganj,",Uttarakhand,,
39875,"Thrissur,",Mizoram,,
39876,"Durg,",Assam,,
39878,"Bhatpara,",Kerala,,
39879,"Ambarnath,",Nagaland,,
39880,"Nashik,",Jharkhand,,
39881,"Guntur,",Uttarakhand,,
39882,"Solapur,",Punjab,,
39885,"Faridabad,",Haryana,28.403148,77.310556
39886,"Panihati,",Punjab,,
39887,"Kishanganj,",Karnataka,,
39888,"Shivpuri,",Tripura,,
39889,"Ulhasnagar,",Kerala,,
39890,"Ahmednagar,",Odisha,,
39891,"Kota,",Odisha,20.759128,85.250671
39892,"Sonipat,",Odisha,,
39894,"Kota,",Jharkhand,23.100418,85.538147
39895,"Nagpur,",Chhattisgarh,23.289662,82.352432
39896,"Durgapur,",Meghalaya,,
39897,"Panchkula,",Sikkim,,
39898,"Mangalore,",Haryana,,
39899,"Kollam,",Bihar,,
39900,"Kumbakonam,",Bihar,,
39901,"Parbhani,",Gujarat,,
39902,"Jamnagar,",Punjab,,
39903,"Bilaspur,",Punjab,30.237083,76.390257
39904,"Panvel,",Jharkhand,,
39906,"Burhanpur,",Sikkim,,
39907,"Amravati,",Nagaland,,
39909,"Noida,",Telangana,,
39910,"Kavali,",Gujarat,,
39912,"Tirupati,",Odisha,20.294355,85.82567
39913,"Bhind,",Telangana,,
39914,"Patna,",Odisha,21.630159,85.894977
39915,"Chandigarh,",Nagaland,,
39916,"Faridabad,",Sikkim,,
39917,"Hubli–Dharwad,",Mizoram,,
39918,"Madanapalle,",Kerala,,
39920,"Malegaon,",Karnataka,17.944842,77.603395
39922,"Chapra,",Bihar,25.773344,84.784977
39923,"Vijayawada,",Goa,,
39924,"Akola,",Goa,,
39925,"Bijapur,",Maharashtra,20.408949,78.016841
39926,"Vijayanagaram,",Assam,,
39927,"Hospet,",Telangana,,
39930,"Noida,",Rajasthan,,
39931,"Pimpri-Chinchwad,",Mizoram,,
39932,"Agartala,",Sikkim,,
39933,"Kamarhati,",Mizoram,,
39934,"Ajmer,",Chhattisgarh,,
39935,"Hajipur,",Sikkim,,
39938,"Bhusawal,",Mizoram,,
39939,"Satara,",Assam,,
39940,"Tezpur,",Maharashtra,,
39941,"Thane,",Mizoram,,
39943,"Uluberia,",Tripura,,
39944,"Raiganj,",Goa,,
39945,"Gaya,",Uttarakhand,29.926322,79.235461
39946,"Pudukkottai,",Gujarat,,
39947,"Mumbai,",Rajasthan,27.048893,76.622397
39948,"Hajipur,",Meghalaya,,
39949,"Allahabad,",Tripura,,
39952,"Hospet,",Nagaland,,
39953,"Thanjavur,",Tripura,,
39955,"Dindigul,",Gujarat,,
39956,"Maheshtala,",Goa,,
39957,"Hosur,",Nagaland,,
39958,"Bhilwara,",Haryana,28.079592,76.216507
39959,"Ghaziabad,",Assam,,
39961,"Bikaner,",Sikkim,,
39962,"Gorakhpur,",Chhattisgarh,,
39963,"Ramgarh,",Jharkhand,24.517725,87.262586
39964,"Tadipatri,",Nagaland,,
39966,"Nanded,",Telangana,,
39967,"Morena,",Assam,,
39968,"Jabalpur,",Assam,,
39969,"Ozhukarai,",Manipur,,
39970,"Bhopal,",Sikkim,,
39971,"Jorhat,",Rajasthan,,
39972,"Rourkela,",Odisha,22.253999,84.857752
39973,"Bhind,",Meghalaya,,
39974,"Kishanganj,",Sikkim,,
39975,"Ahmednagar,",Punjab,31.78524,72.889483
39976,"Kanpur,",Sikkim,,
39977,"Ujjain,",Odisha,,
39979,"Unnao,",Assam,,
39981,"Kollam,",Rajasthan,8.86728,76.664231
39982,"Ambala,",Goa,,
39984,"Kurnool,",Sikkim,,
39985,"Kadapa,",Jharkhand,,
39987,"Kanpur,",Maharashtra,,
39990,"Bhiwandi,",Maharashtra,19.362531,73.080489
39991,"Sambhal,",Assam,,
39992,"Faridabad,",Haryana,28.403148,77.310556
39993,"Solapur,",Chhattisgarh,,
39995,"Nashik,",Manipur,,
39996,"Vadodara,",Mizoram,,
